0.2692307692307693,0.1764705882352941,0.12650602409638553,0.0352760736196319,0.05044510385756677,0.336996336996337,0.3492537313432836,0.07287449392712565,0.4545454545454547,0.18604651162790695,0.5322580645161292,7.0
0.21238938053097348,0.39669421487603307,0.12,0.08904109589041098,0.11853088480801337,0.16901408450704225,0.07773851590106007,0.4794419970631463,0.6141732283464567,0.17365269461077845,0.27692307692307677,7.0
0.22115384615384617,0.08823529411764706,0.16867469879518074,0.029141104294478526,0.05637982195845699,0.14652014652014653,0.2656716417910448,0.06959706959706967,0.4000000000000001,0.17441860465116277,0.5,7.0
0.3653846153846154,0.30392156862745096,0.1927710843373494,0.046012269938650305,0.07715133531157271,0.14652014652014653,0.2507462686567164,0.08347792558318773,0.32727272727272727,0.441860465116279,0.7258064516129034,7.0
0.23076923076923084,0.17156862745098037,0.16265060240963858,0.010736196319018405,0.0830860534124629,0.20512820512820512,0.2298507462686567,0.023713128976285986,0.29999999999999977,0.4302325581395348,0.7903225806451615,7.0
0.23076923076923084,0.16666666666666666,0.15060240963855423,0.012269938650306747,0.06231454005934718,0.24175824175824176,0.2865671641791045,0.07885097358781433,0.5272727272727271,0.25581395348837205,0.5,7.0
0.0384615384615385,0.08823529411764706,0.21686746987951808,0.018404907975460124,0.05934718100890209,0.6666666666666666,0.4537313432835821,0.055523423944476485,0.8454545454545455,0.7790697674418604,0.6451612903225807,7.0
0.33653846153846156,0.16666666666666666,0.2469879518072289,0.018404907975460124,0.0830860534124629,0.3663003663003663,0.46567164179104475,0.07692307692307578,0.5181818181818182,0.19767441860465115,0.6774193548387096,7.0
0.23008849557522126,0.2066115702479339,0.32,0.07534246575342467,0.08347245409015026,0.19718309859154928,0.07773851590106007,0.33994126284875437,0.38582677165354323,0.23952095808383234,0.44615384615384623,7.0
0.2596153846153847,0.0980392156862745,0.1987951807228916,0.012269938650306747,0.05934718100890209,0.24175824175824176,0.3850746268656716,0.07769423558897205,0.5818181818181817,0.441860465116279,0.5645161290322581,7.0
0.053097345132743404,0.2975206611570248,0.04,0.04794520547945206,0.07011686143572621,0.2535211267605634,0.35335689045936397,0.19309838472834273,0.6299212598425198,0.17365269461077845,0.5846153846153844,7.0
0.201923076923077,0.2549019607843137,0.18674698795180725,0.021472392638036807,0.06231454005934718,0.26373626373626374,0.3970149253731343,0.034894929631771335,0.6181818181818182,0.22093023255813948,0.7903225806451615,7.0
